"","ID_Environmental","ID_sequencing","longitude","latitude","continent","OTU_371","OTU_727","OTU_75","OTU_2106","OTU_132","OTU_496","OTU_249","OTU_6462","OTU_701","OTU_7081","OTU_254","OTU_93","OTU_11827","OTU_323","OTU_338","OTU_397","OTU_349","OTU_71","OTU_5357","OTU_5482","OTU_70","OTU_21850","OTU_640","OTU_42608","OTU_14779","OTU_531","OTU_217","OTU_391","OTU_56","OTU_255","OTU_2065","OTU_198","OTU_5921","OTU_74","OTU_340","OTU_682","OTU_810","OTU_243","OTU_7213","OTU_2592","OTU_5857","OTU_22324","OTU_119","OTU_10","OTU_36249","OTU_4829","OTU_45","OTU_111","OTU_11839","OTU_5704","OTU_9832","OTU_971","OTU_6625","OTU_3109","OTU_12506","OTU_454","OTU_50","OTU_19226","OTU_1614","OTU_1574","OTU_18635","OTU_196","OTU_19940","OTU_783","OTU_3504","OTU_439","OTU_700","OTU_158","OTU_354","OTU_21325","OTU_33","OTU_173","OTU_98","OTU_7783","OTU_39105","OTU_41","OTU_41662","OTU_62","OTU_203","OTU_210","OTU_17316","OTU_10813","OTU_123","OTU_450","OTU_25205","OTU_21010","OTU_503","OTU_19665","OTU_2372","OTU_76","OTU_298","OTU_18652","OTU_26","OTU_2920","OTU_383","OTU_605","OTU_337","OTU_165","OTU_225","OTU_2630","OTU_8182","OTU_35535","OTU_3018","OTU_316","OTU_22664","OTU_1156","OTU_695","OTU_68","OTU_138","OTU_1087","OTU_310","OTU_40882","OTU_300","OTU_28942","OTU_385","OTU_24244","OTU_458","OTU_30","OTU_10913","OTU_86","OTU_272","OTU_36092","OTU_347","OTU_4842","OTU_23","OTU_147","OTU_3293","OTU_633","OTU_16","OTU_5987","OTU_35","OTU_307","OTU_117","OTU_800","OTU_352","OTU_1770","OTU_41795","OTU_1282","OTU_2206","OTU_1517","OTU_2859","OTU_639","OTU_6567","OTU_135","OTU_30959","OTU_11937","OTU_348","OTU_1758","OTU_214","OTU_107","OTU_477","OTU_9846","OTU_4995","OTU_69","OTU_202","OTU_137","OTU_854","OTU_519","OTU_1273","OTU_1748","OTU_120","OTU_1817","OTU_4343","OTU_512","OTU_206","OTU_613","OTU_28747","OTU_28492","OTU_3279","OTU_1534","OTU_24690","OTU_12102","OTU_731","OTU_1589","OTU_564","OTU_899","OTU_156","OTU_59","OTU_209","OTU_22401","OTU_4034","OTU_24","OTU_2097","OTU_9452","OTU_157","OTU_2128","OTU_3213","OTU_443","OTU_1019","OTU_208","OTU_4226","OTU_912","OTU_369","OTU_17160","OTU_654","OTU_24926","OTU_43364","OTU_253","OTU_3542","OTU_655"
"131",210,248,-115.812,33.751,"North_America",1e-04,0.0014,0.0058,3e-04,6e-04,0,6e-04,1e-04,3e-04,3e-04,8e-04,0,4e-04,5e-04,0.0012,7e-04,0.0029,0.004,2e-04,7e-04,3e-04,0,7e-04,0,0,5e-04,1e-04,1e-04,1e-04,0.002,1e-04,1e-04,1e-04,0.0033,0,0.0011,4e-04,1e-04,0,7e-04,7e-04,0,0.0018,5e-04,1e-04,1e-04,0.0045,0.0018,0.0073,0,4e-04,1e-04,5e-04,6e-04,4e-04,0.0041,0.0024,1e-04,2e-04,0.001,1e-04,3e-04,0,1e-04,3e-04,2e-04,0.0031,3e-04,1e-04,0,1e-04,0.0063,0.0024,1e-04,1e-04,0,9e-04,0.002,0.002,0,6e-04,0,0,0,0,4e-04,0.0185,8e-04,0.0022,1e-04,0.0029,2e-04,4e-04,0.0024,7e-04,0.0023,0.0035,2e-04,0.0029,0,1e-04,0.0065,4e-04,0.0014,3e-04,0,0,7e-04,7e-04,0.0011,0.0038,0,8e-04,0.0072,0,0.0024,0.0045,0,5e-04,7e-04,2e-04,0.0021,0.0021,0,0.0044,1e-04,1e-04,4e-04,0.0252,0,0.0059,5e-04,0.0236,3e-04,8e-04,0,0,1e-04,0,0.0054,0,0,4e-04,6e-04,0,0.0016,1e-04,7e-04,0,0.018,9e-04,0.001,8e-04,0.0186,0,1e-04,4e-04,2e-04,4e-04,1e-04,0,0,0.0011,1e-04,0.0182,7e-04,0.0049,0,0.0023,0,0.001,0,0.0025,0,1e-04,0,6e-04,0.002,5e-04,0,0,6e-04,2e-04,2e-04,0,4e-04,0.0026,0.0017,0.002,6e-04,1e-04,0.0016,1e-04,0.0013,0,0,0.001,3e-04,0.0013,0.0011
"132",216,254,146.92,-34.346,"Australia",0.0019,0.0071,0.0011,0.0054,0.0106,2e-04,0.0024,0.0013,0.002,0.0011,0.0057,0.003,8e-04,0,0.0089,0.0011,2e-04,0.0033,0,4e-04,0,5e-04,0.0015,6e-04,1e-04,8e-04,0.0011,3e-04,0.0026,0.0026,0.001,0.0021,0,0.0036,0,0.016,0.0012,1e-04,0.0021,1e-04,0,0.001,0.0203,0.0173,0.0013,2e-04,0.0026,3e-04,0.0133,3e-04,0,0,0.0028,0.001,0.0013,4e-04,0.0023,0.001,7e-04,2e-04,0.001,0.0078,0.0014,5e-04,8e-04,7e-04,9e-04,2e-04,0.0011,9e-04,0,0.0015,0.0041,4e-04,1e-04,7e-04,7e-04,0.0028,7e-04,4e-04,0.0049,0,5e-04,0.0012,0.0165,0,1e-04,2e-04,0.0013,0,1e-04,6e-04,3e-04,0,0,1e-04,0,0.0016,3e-04,2e-04,5e-04,0.0028,4e-04,9e-04,0.0018,0,0,0.0018,0.0016,0.0012,0.001,0.0015,3e-04,0.0021,0,4e-04,0,8e-04,0.0014,0,0,2e-04,0,3e-04,0.0051,7e-04,4e-04,7e-04,0.0094,9e-04,9e-04,0.0094,0.0017,0.0016,0.0044,3e-04,0.0011,4e-04,4e-04,0.0032,0.0011,0,7e-04,0.0012,1e-04,4e-04,1e-04,0.0037,0,0.0069,3e-04,0.0051,0.0013,5e-04,0.001,7e-04,2e-04,9e-04,4e-04,7e-04,0,0,1e-04,0,0,0.0012,5e-04,1e-04,1e-04,0.0047,5e-04,6e-04,3e-04,1e-04,5e-04,4e-04,0.0018,7e-04,0,0,0,0.0079,0.002,0.0019,3e-04,0,0.0037,6e-04,0.0035,5e-04,1e-04,1e-04,0,3e-04,5e-04,0,5e-04,1e-04,0.0012,0
"133",218,256,149.888,-34.744,"Australia",0.0016,2e-04,6e-04,0.0015,0.0021,0.0039,0.0012,4e-04,2e-04,0.0011,0.0036,0.0013,0,2e-04,0.0018,0,2e-04,6e-04,0,0.0019,0,9e-04,0,0.0046,1e-04,3e-04,0,0.0022,1e-04,0,6e-04,0.0016,0,0.0019,0,0.001,4e-04,0,0.0096,2e-04,0,0,0,0.0228,0.0023,0,9e-04,0.001,0.0056,3e-04,0.0021,0,6e-04,0,6e-04,0.0061,0,2e-04,3e-04,0,3e-04,0.0048,0.0014,0,0,0,6e-04,0,0,2e-04,0,3e-04,4e-04,4e-04,0,1e-04,6e-04,0.0014,8e-04,0.0021,0.0018,1e-04,4e-04,0.0093,0.0016,0,0,2e-04,0,1e-04,3e-04,0,3e-04,0,0,0,0,0.0013,1e-04,1e-04,3e-04,0,2e-04,0,0.0011,0,2e-04,0.0016,3e-04,1e-04,0.002,0.0025,0,6e-04,4e-04,3e-04,0,0,3e-04,0,0,1e-04,0,0,2e-04,1e-04,0.0014,0,0.004,3e-04,7e-04,0.0032,9e-04,0,0.0045,0,0.0015,0,0,0.0015,0.0024,2e-04,4e-04,0,2e-04,1e-04,0,4e-04,1e-04,8e-04,1e-04,0.0011,0.0033,0,0.0033,8e-04,0,0,0,1e-04,0,6e-04,6e-04,0,0,0,0,0.0015,1e-04,0.0046,4e-04,1e-04,3e-04,4e-04,2e-04,3e-04,0,0,0,0,1e-04,0.0062,0,0,8e-04,0,0,1e-04,0.0018,0,1e-04,0,2e-04,0.0014,5e-04,1e-04,0,0,0.001,9e-04
"134",224,262,148.173,-33.506,"Australia",9e-04,0.0062,2e-04,0.0056,0.02,1e-04,0.0068,0.0027,0.0036,0.0039,0.0065,0.0013,0.0014,2e-04,0.0156,5e-04,0,0.002,7e-04,0.0011,0,0.0013,3e-04,3e-04,8e-04,4e-04,0.0014,4e-04,0.0016,0.0031,8e-04,0.004,0,0.0051,1e-04,0.0123,0.0019,2e-04,4e-04,4e-04,2e-04,2e-04,0.0284,0.0062,0.0012,6e-04,0.0012,0.0011,0.0146,0,0.0011,0,0.0072,8e-04,2e-04,9e-04,8e-04,0.0041,0.0045,2e-04,0,0.0036,3e-04,0.001,3e-04,1e-04,5e-04,8e-04,8e-04,0.0029,0,0.0041,0.003,3e-04,7e-04,6e-04,2e-04,0.001,0.0056,4e-04,0.0029,1e-04,0,3e-04,0.0028,0,0.0011,4e-04,9e-04,0,0,1e-04,5e-04,4e-04,1e-04,0,1e-04,0.0022,2e-04,0,3e-04,8e-04,3e-04,1e-04,5e-04,0,0,7e-04,0.0029,9e-04,6e-04,1e-04,0,0.0013,2e-04,2e-04,0,1e-04,7e-04,0.0014,0,0,0,2e-04,0.004,6e-04,8e-04,7e-04,0.0059,7e-04,0.0024,0.0301,0.0087,0.0022,0.0029,0,4e-04,2e-04,0.0011,0.0078,4e-04,8e-04,0.0011,0.0019,0,2e-04,1e-04,0.0015,2e-04,0.0213,2e-04,0.0067,0.0026,0.0014,9e-04,3e-04,1e-04,0.001,5e-04,0.0022,2e-04,2e-04,3e-04,1e-04,0.0013,0.0011,1e-04,0,3e-04,0.0035,0.0016,0.0021,3e-04,2e-04,0.0015,1e-04,0.0012,0.0022,0,0,1e-04,0.004,0.0031,0.0064,4e-04,0,5e-04,0.0015,0.0027,1e-04,0,5e-04,0.0012,2e-04,9e-04,3e-04,3e-04,0,0.0018,6e-04
"135",229,267,146.071,-34.254,"Australia",0.0015,8e-04,0.0049,0,8e-04,6e-04,0.0022,4e-04,7e-04,5e-04,0.0026,3e-04,0.0014,0.0024,0.0011,0.0011,0.0059,0.0112,0.0012,5e-04,0,0.0034,3e-04,3e-04,2e-04,2e-04,4e-04,1e-04,7e-04,0.0115,5e-04,0.005,2e-04,0.0067,0,8e-04,0.001,0,1e-04,1e-04,8e-04,6e-04,0.0043,0.0017,1e-04,7e-04,7e-04,5e-04,0.0058,0,3e-04,2e-04,8e-04,0.002,2e-04,0.0012,0.0084,4e-04,5e-04,9e-04,1e-04,0.0031,0,7e-04,0.0027,1e-04,1e-04,0.0014,0.0011,1e-04,0,9e-04,0.0057,0,0.0047,4e-04,0,0.0022,0.001,1e-04,0.0067,0,2e-04,3e-04,0,5e-04,0.0014,9e-04,0.0067,0.0014,3e-04,2e-04,2e-04,6e-04,7e-04,0.0019,5e-04,0,7e-04,0,7e-04,0.0122,2e-04,1e-04,6e-04,1e-04,0,6e-04,0.001,1e-04,0.0064,0,7e-04,0.0019,0,3e-04,0.001,1e-04,9e-04,0.0062,2e-04,5e-04,0.0023,3e-04,0.0111,0,6e-04,0.0019,0.008,2e-04,0.0087,2e-04,0.0024,9e-04,6e-04,5e-04,2e-04,1e-04,4e-04,0.0031,2e-04,7e-04,0.001,0.0015,0,0.0011,0.0056,0.002,2e-04,0.003,0.0021,4e-04,9e-04,8e-04,2e-04,1e-04,3e-04,4e-04,0.0023,7e-04,1e-04,0,0.0017,2e-04,0.0013,0.001,0.0015,2e-04,1e-04,8e-04,3e-04,5e-04,4e-04,2e-04,3e-04,0,0.0051,0.0055,0.0027,0,0,0.0072,0.0015,2e-04,0,0,0.0054,0.0022,0.0012,1e-04,0,0.0019,0,1e-04,0,0.0011,7e-04,0,2e-04,8e-04
"136",231,269,151.057,-33.982,"Australia",5e-04,2e-04,0,0,0,0.0036,0,0,0,1e-04,0,2e-04,0,0,0,0,1e-04,0,0,0,0,0,0,0,1e-04,0,0,0,2e-04,0,0,1e-04,0,0,0,1e-04,0,0,0.002,0,0,0,0,0.0289,1e-04,0,0,2e-04,3e-04,0.0014,6e-04,0,1e-04,0,0,0,0,0,0,0,0,0.0106,0.001,0,0,0,2e-04,0,0,0,0,0,0,0,1e-04,0,0,2e-04,0,0,0.0023,0,0,0.0032,0.001,0,0,0,0,0,0,1e-04,0,0,0,0,1e-04,0,0,0,2e-04,0,0,0,0,0,1e-04,2e-04,0,0,0,0.0054,0,0,0,0,0,0,9e-04,0,0,0,0,0,0,1e-04,4e-04,0,1e-04,1e-04,0,0,0,0,0.0012,0,3e-04,0,0,1e-04,5e-04,0,0,0,0,0,3e-04,0,0,0,0,0,0,0,0.001,5e-04,0,0,0,0,0,0,0,0,0,0,2e-04,0.001,0,0.0199,0,0,0,1e-04,0,3e-04,0,0,0,0,0,0.0154,0,0,2e-04,0,0,0,0,0,0,0,0,2e-04,0,0,0,0,0,0
"137",234,272,-67.636,-54.935,"South_america",0.0019,2e-04,0,0,2e-04,0,1e-04,0,0,1e-04,0,0,0,0,0.0014,0,0,0,0,2e-04,0.0016,0,0,6e-04,2e-04,0,0,0,0.0122,2e-04,0,0.0015,1e-04,2e-04,0.0012,0,2e-04,0,0.0017,0,0,0,0,0.0788,2e-04,0,0,0.004,6e-04,0,2e-04,0.0011,0,0,1e-04,0,0,0,1e-04,0,1e-04,0.0194,6e-04,0,0,0,1e-04,0,0,0,0.003,2e-04,0,5e-04,0,5e-04,0,1e-04,0,6e-04,0.0031,7e-04,9e-04,0.0017,0,0,0,0,0,0,3e-04,3e-04,1e-04,0,0,0,0,4e-04,1e-04,1e-04,6e-04,0,2e-04,4e-04,3e-04,3e-04,0.0012,4e-04,6e-04,0,3e-04,0.0034,0,2e-04,2e-04,0,0,2e-04,0,0,0,0,0,0,0,0.0014,0.0011,0,0.001,5e-04,0,1e-04,0,0,0.0012,0,1e-04,1e-04,0,0,1e-04,1e-04,3e-04,0,0,0,0,0,0,0,0,6e-04,1e-04,0,0.0034,0.0053,1e-04,0,0,1e-04,6e-04,0,0,0,0,0,0,0.0011,0,6e-04,0,1e-04,0,0,0.0017,0,0,0,0,0,1e-04,0.0214,0,0,0.007,0,0,0,0,0,3e-04,0,0.006,1e-04,0.0022,4e-04,0,0,0,0
"138",4,4,-96.57,39.09,"North_America",0.001,3e-04,0.001,1e-04,4e-04,1e-04,9e-04,2e-04,4e-04,6e-04,9e-04,0,0,1e-04,0.0025,0,5e-04,0,0,1e-04,0,0,0,2e-04,0,0.0017,0.0019,2e-04,0.0029,0.0024,0,0.0094,0.0016,0.0035,0.0012,4e-04,3e-04,2e-04,0,1e-04,0,0.0025,0.0019,0.0058,4e-04,0,0.0033,0.0011,0.0012,2e-04,0,1e-04,1e-04,0.0035,3e-04,0,0,4e-04,1e-04,0,0,0.0049,0,0,1e-04,4e-04,1e-04,0.0063,7e-04,0,0.0033,0,0.0014,3e-04,1e-04,3e-04,0,0.0021,0,0,0.0023,0,7e-04,0,0,0,0,0,5e-04,0,3e-04,5e-04,0.0013,1e-04,1e-04,1e-04,5e-04,2e-04,9e-04,1e-04,0.0032,0,3e-04,3e-04,1e-04,2e-04,0.001,0.0026,0.0089,1e-04,6e-04,1e-04,1e-04,9e-04,3e-04,0.001,0,0.003,0,1e-04,0.0015,0,1e-04,0,4e-04,0.0061,0.0013,0.0014,0.0063,4e-04,2e-04,4e-04,0.0022,2e-04,0.002,5e-04,0.0019,2e-04,0,3e-04,0,0,3e-04,0.0038,1e-04,0,0,0.002,1e-04,7e-04,0,3e-04,8e-04,0,5e-04,0.0017,0,0.0013,0,0.0011,7e-04,0,4e-04,0.0025,0,0.001,0,0,0,7e-04,0,1e-04,1e-04,9e-04,0,5e-04,7e-04,0,1e-04,0,0.002,0.0079,2e-04,0,9e-04,0,2e-04,7e-04,3e-04,6e-04,2e-04,0,0.0013,0,0.0011,0,8e-04,0,0,0
"139",13,13,-71.75,43.94,"North_America",2e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-04,0,0,1e-04,0,0,1e-04,0,3e-04,0,0,5e-04,0,0,2e-04,0.0012,0,0,0,0,0,0,0,0,0,0,0.0077,0,0,1e-04,0,0,0,0,3e-04,1e-04,0,0,0,0,0,0,0,0,0.0067,1e-04,0,0,1e-04,0,0,0,0,0,0,0,0,0,0,0,3e-04,0,0,0.002,0,0,6e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032,8e-04,0,0,0,0,0,1e-04,0,1e-04,0,0,0.0017,0,0,0,0,0,0,4e-04,0,0,0,0,0,0,0,0.0016,0,0,0,0,0,0,0,1e-04,0,0,1e-04,0,0,0,0,1e-04,0,2e-04,0,0,0,0,0,0,1e-04,0,0,0,0.0016,0,0,0,0,0,1e-04,0,0,0,0,0,0,0,0.0038,0,0,0,1e-04,0,2e-04,0,0,0,0,0,0.0134,0,0,1e-04,0,0,0,0,0,5e-04,0,0,0,0,1e-04,0,0,0,0
"140",17,17,-105.37,39.99,"North_America",3e-04,2e-04,0,0,0,3e-04,0,0,0,0,1e-04,0,0,0,0,0,0,0,0,1e-04,0,0,0,1e-04,0,4e-04,0,0,6e-04,0,0,5e-04,5e-04,0,1e-04,0,0,0,2e-04,0,0,0,0,0.0247,1e-04,0,0,9e-04,1e-04,2e-04,1e-04,0.004,0,0,0,0,0,0,0,0,1e-04,0.0021,1e-04,0,0,0,4e-04,0,0,0,0,2e-04,0,1e-04,0,3e-04,0,5e-04,1e-04,0,0.0014,0,0,7e-04,0,0,0,0,0,0.0018,0,0,0.0067,0,0,0,0,0,0,0,9e-04,0,2e-04,0,0,0,2e-04,0,0,0,0,0.0045,0,6e-04,0,0,0,0,0,0,0,0,0,0,0,7e-04,0.0029,0,0.0019,0,0,0,0,0,1e-04,0,0,0,0,0,3e-04,0,0,0,1e-04,0,0,0,3e-04,0,0,0,0,0,2e-04,5e-04,0,0,0,0,1e-04,0,0,0,0,0,0,0.0013,0,2e-04,0,0,0,0,0,3e-04,0,0,0,0,0,0.0086,0,0,9e-04,1e-04,0,0,0,0,0,0,0.0012,4e-04,1e-04,2e-04,0,7e-04,0,0
"141",19,19,-96.57,39.09,"North_America",1e-04,8e-04,0.0032,1e-04,7e-04,0,0.0011,4e-04,4e-04,3e-04,5e-04,5e-04,5e-04,8e-04,0.0016,0,3e-04,0.0013,0,1e-04,1e-04,5e-04,0,0,2e-04,0.0018,1e-04,4e-04,6e-04,0.0022,0,0.0116,0.0012,0.0036,4e-04,4e-04,5e-04,0.0028,4e-04,4e-04,1e-04,0.0027,0.0022,0.0163,4e-04,1e-04,9e-04,0.0019,0.0017,2e-04,1e-04,5e-04,8e-04,6e-04,2e-04,4e-04,7e-04,6e-04,0,0.0013,0,0.0033,1e-04,4e-04,3e-04,2e-04,2e-04,0.0034,7e-04,2e-04,0.0015,2e-04,0.0019,4e-04,0.0019,0.0017,0,6e-04,1e-04,0,0.0018,7e-04,7e-04,0,1e-04,1e-04,0,0,4e-04,0.0012,6e-04,1e-04,2e-04,1e-04,0,0.0011,9e-04,3e-04,0.0016,6e-04,0.0026,0,2e-04,2e-04,1e-04,3e-04,0.0022,0.0011,0.0021,0,0.0016,0.0018,7e-04,0.0012,0.0015,0.0014,0,0.0014,0,0.0014,0.0018,0,2e-04,2e-04,0,0.0042,0.0015,5e-04,0.0045,2e-04,0.004,0,0.0012,1e-04,9e-04,6e-04,7e-04,1e-04,5e-04,7e-04,2e-04,2e-04,5e-04,4e-04,6e-04,1e-04,0.0014,0.0015,0,0.0013,0.001,2e-04,4e-04,0,3e-04,0.003,1e-04,8e-04,2e-04,0,0.0036,0.001,1e-04,1e-04,1e-04,4e-04,4e-04,0,0,2e-04,1e-04,5e-04,0,2e-04,0.0014,9e-04,0.0014,2e-04,5e-04,0,4e-04,0.0159,0,1e-04,6e-04,2e-04,4e-04,5e-04,1e-04,0.001,1e-04,1e-04,0,2e-04,3e-04,2e-04,0,0,1e-04,3e-04
"142",29,29,30.4,-29.67,"Africa",2e-04,2e-04,6e-04,0,0,9e-04,0.0013,2e-04,0,2e-04,0,0,0,0,0.0013,0,1e-04,0,0,1e-04,0.0045,0,0,1e-04,0,0,0,1e-04,3e-04,3e-04,0,0.0021,1e-04,9e-04,0,0,0,0.001,4e-04,1e-04,1e-04,0,0,0.011,0,0,2e-04,0.0014,1e-04,4e-04,0,5e-04,1e-04,0,3e-04,1e-04,0,1e-04,0,0,0,6e-04,0,1e-04,0,0,3e-04,2e-04,2e-04,3e-04,2e-04,1e-04,5e-04,0,5e-04,5e-04,0,6e-04,1e-04,7e-04,9e-04,5e-04,3e-04,0,0,0,0,0,0,1e-04,0,0,1e-04,0,2e-04,0,1e-04,1e-04,0,0,0.0024,0,0,3e-04,0,0,1e-04,1e-04,1e-04,0,1e-04,8e-04,0,1e-04,0.0025,0,0,0,0,0,0,0,0,0,0,0.0012,0.0015,0,6e-04,2e-04,2e-04,0,0,0,2e-04,0,0,7e-04,0,0,7e-04,3e-04,2e-04,0,2e-04,0,7e-04,1e-04,0,7e-04,0,1e-04,0,0,1e-04,0.0034,4e-04,0,0,0,0.0026,6e-04,4e-04,0,0,1e-04,0,0.002,0,2e-04,0,5e-04,0,0.0064,2e-04,1e-04,0,0,0,1e-04,4e-04,0.0257,0,0,1e-04,3e-04,0,0.0037,0,0,1e-04,0,0,7e-04,0,4e-04,0,4e-04,0,0
"143",33,33,-96.583,39.071,"North_America",1e-04,5e-04,0.0024,1e-04,8e-04,2e-04,8e-04,2e-04,3e-04,1e-04,4e-04,6e-04,4e-04,4e-04,0.0015,1e-04,0.0025,0.0017,2e-04,0.001,4e-04,2e-04,0,0,4e-04,8e-04,1e-04,3e-04,4e-04,0.0021,0,0.0072,2e-04,0.0034,1e-04,1e-04,2e-04,0.0014,2e-04,4e-04,0,0.001,0.0017,0.0207,3e-04,0,0.0015,8e-04,0.0028,2e-04,5e-04,9e-04,1e-04,5e-04,1e-04,6e-04,0.0011,2e-04,1e-04,0.0016,0,0.0021,0,8e-04,2e-04,0,2e-04,0.0039,3e-04,1e-04,0.0041,0.0019,0.0031,3e-04,0.0014,0.0025,0,9e-04,0.003,1e-04,0.002,3e-04,8e-04,1e-04,0,1e-04,1e-04,3e-04,0.0014,0.0043,1e-04,3e-04,0.0025,0,2e-04,0.0015,9e-04,6e-04,0.0022,4e-04,0.0036,0,3e-04,6e-04,1e-04,2e-04,4e-04,0.0017,0.0013,2e-04,9e-04,0.0035,1e-04,0.001,0.0015,5e-04,1e-04,5e-04,0,0.0033,0.0011,0,6e-04,1e-04,0,0.0029,0.0012,1e-04,0.0094,2e-04,0.007,0,0.0022,1e-04,0.0013,0,2e-04,3e-04,3e-04,0.0027,2e-04,8e-04,9e-04,3e-04,1e-04,5e-04,0.0033,7e-04,3e-04,0.0083,0.001,3e-04,0,5e-04,4e-04,0.0029,1e-04,6e-04,0,2e-04,0.0049,0.0034,7e-04,3e-04,0,4e-04,0.0013,3e-04,1e-04,2e-04,4e-04,5e-04,2e-04,4e-04,3e-04,8e-04,0.0014,1e-04,0.0024,4e-04,4e-04,0.0219,0,0,2e-04,3e-04,6e-04,9e-04,3e-04,0.0019,1e-04,4e-04,1e-04,6e-04,1e-04,9e-04,1e-04,0,0,4e-04
"144",37,37,-93.385,41.785,"North_America",6e-04,6e-04,2e-04,1e-04,4e-04,6e-04,8e-04,0,4e-04,1e-04,5e-04,2e-04,0,1e-04,3e-04,0,3e-04,3e-04,0,1e-04,1e-04,0,0,1e-04,0,4e-04,1e-04,4e-04,6e-04,2e-04,0,0.0044,5e-04,4e-04,2e-04,3e-04,0,0.0012,0.0017,0,0,0.001,0,0.0369,5e-04,0,3e-04,0.0016,5e-04,7e-04,1e-04,0.0012,0,1e-04,2e-04,2e-04,0,0,0,0,1e-04,0.0033,2e-04,0,0,0,0.001,0,1e-04,1e-04,0.0032,1e-04,8e-04,2e-04,0,8e-04,0,5e-04,5e-04,3e-04,0.0011,0,0.0027,5e-04,1e-04,1e-04,0,0,0,8e-04,0,0,0.0013,0,0,0,1e-04,0,7e-04,1e-04,0.001,0,2e-04,4e-04,0,1e-04,3e-04,0.0013,0,0,0.0018,0.0032,0,3e-04,0.0023,1e-04,0,6e-04,4e-04,4e-04,0,1e-04,0,0,0,0.002,0.0025,0,0.0022,0,1e-04,0,3e-04,0,9e-04,0,2e-04,1e-04,0,6e-04,7e-04,2e-04,5e-04,0,4e-04,0,7e-04,7e-04,1e-04,5e-04,0,4e-04,2e-04,0,9e-04,0.0019,0,0,0,0,0.0029,4e-04,5e-04,1e-04,0,3e-04,1e-04,0.001,0,8e-04,2e-04,3e-04,0,6e-04,1e-04,4e-04,2e-04,0,0,0,5e-04,0.0125,0,1e-04,6e-04,0,0,6e-04,0,0,2e-04,0,0.0026,7e-04,5e-04,2e-04,0,0.0011,0,0
"145",39,39,-95.54,40.15,"North_America",2e-04,7e-04,0.0049,1e-04,7e-04,0,0.0011,1e-04,3e-04,1e-04,0,1e-04,0,4e-04,0.0024,0,1e-04,2e-04,1e-04,3e-04,5e-04,1e-04,0,0,4e-04,5e-04,0,0,3e-04,9e-04,0,0.0042,1e-04,0.0023,0.0022,0,2e-04,4e-04,4e-04,5e-04,0,0.0011,0.0011,0.0132,1e-04,0,0.0017,9e-04,0.002,1e-04,1e-04,3e-04,4e-04,5e-04,0,0.0015,2e-04,3e-04,1e-04,3e-04,0,0.0019,0,1e-04,0,3e-04,0,0.0022,0,5e-04,0.0033,4e-04,3e-04,0.0013,3e-04,9e-04,0,0.0027,1e-04,4e-04,0.0012,1e-04,0.0014,0,4e-04,0,1e-04,0,6e-04,0.0038,1e-04,1e-04,3e-04,3e-04,1e-04,0.001,0,5e-04,0.0012,0,0.0036,0,4e-04,2e-04,0,5e-04,0.001,0.001,0.0045,0,9e-04,0.0011,0.0023,0.0016,0.0015,0.0048,1e-04,0.0022,0,4e-04,0.0026,2e-04,1e-04,0,1e-04,0.0036,6e-04,0.001,0.0086,7e-04,9e-04,1e-04,0.0045,4e-04,5e-04,4e-04,3e-04,4e-04,1e-04,0.001,1e-04,2e-04,6e-04,2e-04,3e-04,1e-04,0.0012,3e-04,0,0.0049,1e-04,7e-04,7e-04,3e-04,2e-04,0.0015,3e-04,5e-04,0,3e-04,0.0046,0.001,2e-04,0.0012,3e-04,4e-04,0,2e-04,0,3e-04,1e-04,5e-04,3e-04,1e-04,6e-04,3e-04,0.0014,1e-04,1e-04,4e-04,3e-04,0.0302,0,0,6e-04,1e-04,3e-04,0.0017,0,1e-04,0,2e-04,5e-04,0,3e-04,2e-04,0,0,2e-04,5e-04
